Year,Month,Day,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
2006,5,6,0,3,0,0,0,0,0,0,0,0,0,0,1.5,0.5,11.5,9.5,0,0,26,0,0,0,0,10.5
2006,5,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,12,150.5,0,4,11,0,0,0,0,0
2006,5,8,0,6.6,0,13,4,0,0,0,0,0,4.5,0.5,0,0,118.5,14.5,0,1,0,0,0,0,0,0
2006,5,9,0,0.1,1,0,1,0,0,0,0,0,0.5,2,2,0,29,10,0,0,11,0,0,0,0,0
2006,5,10,0,81.1,2.5,0.5,0,0,0,0,0,0,0,19.5,5.5,0,55,24.5,0,4,0.5,0,0,0,0,0
2006,5,11,0,14.3,0,0,0,0.5,0,0,0,4,0,0,26,0,0,0.5,0,0.5,0,0,0.5,0,0,0
2006,5,12,0,12,0,0,0,0,0,0,0,20.5,3,0,3.5,0,0,0,0,10.5,0,0,0,1,0,0
2006,5,13,0.4,112.9,0,0,0,0,0,0,0,10,1.5,0,0,0,0.5,0,0,0,0,0,0,2.5,0,0
2006,5,14,0,58.8,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0.5,4,0,0,0,0,0
2006,5,15,0,10.9,0,0,0.5,0,15.5,0,0,0,0,0,1,0,0,46.5,21.5,4,0,0,0,2,0.5,7.5
2006,5,16,0,0,0,0,6,0,0,0,0,0,37.5,0,5,2,0,27.5,0,0,14,0.5,0,12,4.5,0
2006,5,17,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1.5,0,0,0,0,1.5,0,8,0,28.5,0.5,14
2006,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,29.5,0,33
2006,5,19,0,0,0,13.5,0,0,0,0,0,0,0.5,0,0,32,0,0,0,5,34,0,0,39.5,1,0
2006,5,20,0,3.9,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,12.5,9.5,0,4.5,0,0
2006,5,21,0,16.8,0,0,0,0,0,0,0,0.5,0,0,0,0,4,1,3.5,0,12.5,0,0,70,0,0
2006,5,22,0,40.3,0,0,0,0,0,0,0,2.5,5,0,4.5,8,2,0,0,0,2.5,0,0,5,0,0
2006,5,23,0,4.7,0,0,0,0,0,0,0,1.5,0,0,0,21.5,2.5,0,0,0,0,0.5,0,0,0,0
2006,5,24,0,0,0,0,0,0,0,0,0,66,0,0,16,1,0,0,0,0,6,0,0,0,0,0
2006,5,25,0,0,0,0,0,0,0,0,0,88.5,6,0,0,0,0,0,0,0,313,0.5,0.5,0,0,0
2006,5,26,0,0,0,0,6.5,0,0,0,0,92,68,0,0,0.5,0.5,0,0,41.5,7.5,0,0,0,0,0
2006,5,27,0,0,0,0,21,0,0,0,0,52,7,0,0,3.5,0.5,0,0,1,41,0,0,0,0,0
2006,5,28,0,8.4,0,0,5,0,0,0,0,0,9,0,0,0.5,0,0,0,0,0,52.5,0,47,28,0
2006,5,29,0,6.5,0,0,2,0,0,3,0,0,3,0,0,1.5,0,0,0,0,0,1,0,31.5,1,0
2006,5,30,0,0.5,0,0,1.5,12.5,0,0,0,42.5,2.5,0,0,3.5,0,0,0,0,0,11,0,5.5,23,0
2006,5,31,0,0.1,0,0,0,71.5,0,0,0,0,0.5,0.5,2,21.5,0,0,0,0,0,23.5,0,0.5,0,0
2006,6,1,0,0,0,0,0,18,0,0,2,0,0,3,0,2.5,0,0,0,0,0,1,0,0,0,0
2006,6,2,0,0,0,0,0,0,0,0.5,0,7,0,1.5,0,51.5,0,0,0,1.5,0,0,5.5,4,0,0
2006,6,3,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,41,0.5,2,0,17.5,0,0,0,31,0,0
2006,6,4,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,20,0,0,0,0,0,1,106.5,0,0
2006,6,5,0,0,0,0,0,0,0,0.5,0,13.5,0,0,0,0,32.5,0,0,1,0.5,0,0,0,0,0
2006,6,6,0,0,0,0,0,0,3.5,0,1,46.5,37,0,0,5.5,1.5,0,0,30,0,0,0,0,22,19.5
2006,6,7,Trace,14.8,0,0,0,0,2,,1,39,18,0,0,3.5,0,0,0,1,0,0,0,0,0,12.5
2006,6,8,Trace,0,0,0,0,4.5,0,,0,0.5,42.5,0,0,9,0,0,0,0,0,0,0,0,14.5,0
2006,6,9,0,0,0,0,0,1.5,0,,0.5,22,0,0,0,2,0,0,0,0.5,0,0,0,0,0,0
2006,6,10,Trace,1,0,0,0,1,0,,2,59,5,0,0,38,0.5,0,0,0.5,0,0,0,0,29.5,0
2006,6,11,21.6,25.8,0,0,0,0,0,,4.5,26.5,0,0.5,0,28,0,0,0,4.5,4,9,0,2.5,23.5,0
2006,6,12,8,16.1,0,0,0,0,0,,0,35.5,0,0,4.5,121.5,0,0,0,0,0,0,0,1,1,0
2006,6,13,0,0,0.5,0,0,0,0,,0,0,0,0,21,13,51.5,0,0.5,0,0,0,0,0,0,21
2006,6,14,0,1.7,0,0,0,0,0,,1.5,0,0,0,2.5,34,18.5,0,0,0,1.5,0,0,0,0,0.5
2006,6,15,0,44.2,0,0,0,0,0,,3.5,0,0,13.5,0,2,3,0,0,47,0,0,0,13,0,0
2006,6,16,0,101.5,0,1,1.5,0,2.5,,0.5,0,0,0,0,13.5,0,0,0,8,0,0,0,0,0,0
2006,6,17,0,0,0,1.5,0,0,0,,0,0,0,0,0,22,0,0,0,2.5,0,9.5,0,1,2,0
2006,6,18,0,0,0,12.5,1,0,0,,0,0,0,0,0,4.5,0,0,0,19,0,72.5,0,0,0,0
2006,6,19,0,0,0,9.5,0,0,0,,0,0,0,0,0,0,0,0,0,17.5,0,1.5,0,0,1,0
2006,6,20,0,0,0,6,0,0,15,,18,0,0,0,0,0.5,0,14,0,0,1.5,3.5,0,0,2.5,0
2006,6,21,0.5,0,0,0.5,0,0,0,,0.5,0,0,3,2,0,0,0,0,0,0,0,0,3,64,0
2006,6,22,0.7,0,0,2.5,0,0,0,,1,0,0,0.5,13.5,3,0,0,14,0,0,0,0,0,0,0
2006,6,23,0,4.5,0,2,0,0,0,,0.5,0,0,0,0,2,0,0,4,1,0,10,0,0,0,0
2006,6,24,0,0,0,0,0,0,0,,0,0,0,0,0,11.5,0,0,0,0,0,0,0,21.5,16.5,0
2006,6,25,0,0,0,0.5,0,0,0,,0,0,0,0,0,9.5,0,1,0,13,0,0,0,0,33.5,0
2006,6,26,0,0,0,0,0,0,3,,0,0,0,0,0,7,0,3,0,132.5,6.5,0,0,2.5,0,0
2006,6,27,0,0,0,0,102.5,1.5,0,,0,0,0,0,0,4.5,0,9.5,0,0,6.5,10.5,0,1.5,2.5,0
2006,6,28,0,1.3,0,0,0,1.5,0,,0,0,0,0,0,0.5,0,0,0,1,0,0.5,0,11,18.5,0
2006,6,29,Trace,2,0,0,5.5,2.5,0,,0,33,0,0,0,72.5,0,0,0,27,0,21.5,6,0.5,0,0
2006,6,30,0.1,1.3,0,0,20,4,0,,0,0,0,0,0,27.5,0,0,0,1,0,5.5,21,9.5,0,0
2006,7,1,3.3,0,0,0,72,0.5,0,,0,2.5,0,0,0,26,1,0,19,0,0,0,0,23.5,0,0
2006,7,2,0,0,0,0,1.5,2.5,0,,0,0.5,0,0,0,3,1.5,83.5,0.5,0,0,0,0,0.5,0,0
2006,7,3,0.6,18.4,0,0,0,1,0,,0,0,0,0,0,0.5,0.5,10,0.5,0,0,1.5,0,18.5,0,0
2006,7,4,0,63.6,0,0,0,0,0,,0,5,0,0,0,1,0,9.5,0,0,0,0,0,30.5,0,0
2006,7,5,0,25.8,0,0,89.5,4,0,,3,0.5,24,0,0,3.5,0,0,0,35.5,4,3.5,0,15,7,0
2006,7,6,0,2.6,0,0,105.5,5,0,,10.5,0,46.5,0,0,1.5,0,0,0,54,0,2,0,0,10.5,0
2006,7,7,0,2.5,0,0,0.5,10,0,,0.5,0,0.5,0,0,32.5,0,5.5,0,0,0,0,0,17,0.5,0
2006,7,8,0.1,6.7,0,3,1,23.5,0,,0,25,0,0,0,12,0,0,0,0,0,27,1,0.5,0,0
2006,7,9,5.5,22.1,0,8.5,0,0.5,0,,0,1,0,0,0,50,0,0,0,1.5,0,0,2,0,0,0
2006,7,10,Trace,0,0,4,0,0,0,,0,1,0,0,0,7,0,0,2.5,7,2.5,0,0.5,28,0,0
2006,7,11,0,0,0,4,0,0,0,,0,0,0,0,0,1.5,0,0,1,2.5,1,0,0,0,1.5,0
2006,7,12,0,0,0,3.5,0,0,0,,0.5,0,0,0,0,2.5,0,0,0,24,0,0,0,0,0,0
2006,7,13,0,10.5,0,0,0,0,0,,0,0,0,0,0,1,0,0,2.5,0,0,0,0,0,0,0
2006,7,14,0,0,0,0,0,0,0,,0,0,17.5,0,0,34,0,0,1,0,0,0,0,2.5,0,0
2006,7,15,0,0.2,0,0,0,0,0,,0,0,5.5,0,0,2,0,0,27,0,0,84.5,0,0,26.5,0
2006,7,16,0,0,0,0.5,0,0,0,,0.5,0.5,4.5,0,0,1,0,0,2.5,0,0,0,1.5,86.5,2,0
2006,7,17,0,0,0,0,0,0.5,0,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2006,7,18,0,0,0,0,0,3,0,,3.5,2.5,0,0,0,0.5,0,0,0.5,0,0,0,15,0,0,0
2006,7,19,0,0,0,0,1.5,0,0,,0.5,0,0,0,3,0.5,0,0.5,0,27.5,0,0,9,0,0,0
2006,7,20,0,0,0,0,17.5,0,0,,0.5,0,0,0,3,0.5,0,31.5,0,40.5,0,2.5,2.5,0,0,0
2006,7,21,0,0,2.5,0,0,0,0,,18,0,0,0,19,31.5,0,8,0,0.5,0,0,15,0.5,0,0
2006,7,22,0,0,0,0,0,1,0,,17,49,0,0,1,5,0,0,0,104.5,0,0,0,0,34.5,0
2006,7,23,0,0,0,0,1,0,0,,17.5,267,0,22,0,1,0,1,0,86.5,0,0,0,0,0.5,0
2006,7,24,0,0,0,0,73,0,0,,13,102.5,0,8,0,7,0,3,0,0,0,0,0,0,10,0
2006,7,25,0,2.4,0.5,0,23,0,0,,22,30.5,0,0.5,0,27,0,20.5,0,0,0,22,0,0,0,0
2006,7,26,0,5.7,2.5,0,35.5,0,0,,0,0,0,0,0,0,0,0.5,0,0,0.5,86,0,0,0,0
2006,7,27,0,0.1,0,0,1,0,0,,0,0.5,0,0,0,0.5,0.5,0,0,0,17,0,0,0,0,0
2006,7,28,0,0,0.5,0,0,0,9,,0,51,0,0,0.5,86.5,0,0,0,0,0.5,0,0,0,0,0
2006,7,29,0,0,0,0.5,0,0,3.5,,0,5.5,0,0,0,42.5,0,11.5,0,0,0,0,0,8,0,0
2006,8,2,0,0,,0,6,0,0,,0,6,0,0,0,28,0,0,0,0,5.5,0,0,0,0,0
2006,8,3,0,0,,0,66,0,0,,1.5,0,0,0.5,0,5,0,0,0,0,0,0,0,0,0,0
2006,8,4,0,0,,0,3.5,0,0,,2,0,0,3.5,0,0,1.5,0,0,0,0,6,0,0,0,0
2006,8,5,0,0,,0,10.5,0,0,,1,0,0,1.5,0,4,0.5,0,0,1.5,63.5,90.5,0,0,0,0
2006,8,6,0,0,,0,32,0,0,,26,0,0,4.5,0,29.5,0,0,1,1.5,9.5,0,0,0,9,0
2006,8,7,0,0,,0,30.5,0,0,,32.5,0.5,0,0.5,0,5,0,0,0,0,0.5,3.5,0,0,1,0
2006,8,8,0,1.2,,4,1,0,0,,0,3,0,0,0,10,0,0,0,0,0,0,0,0,6,0
2006,8,9,0,0,,3,2,0,9,,2,0.5,0,0,0,6,0,0.5,0,8.5,3,0,0,0,26,0
2006,8,10,0,0.1,,2,0.5,2,1,,6.5,0,0,0,0,3,0.5,0,0,48.5,0.5,0,0,0,1,0
2006,8,11,Trace,0,,3,0.5,60,0,,0,0,0,0,0,0.5,1,0.5,0,5.5,1.5,0,1,0,0,0
2006,8,12,0,0,,3.5,0.5,96.5,0,,0.5,0,0,0,0,1.5,3,0,0,2.5,7.5,10,0,0,0,0
2006,8,13,19.3,0,,0,18.5,0,0,,24,0,0,0.5,0,12.5,1,0,0,0,0.5,5,0,0,0,0
2006,8,14,1.6,0,,0,159.5,0,0,,0.5,0,0,10.5,0,71.5,21.5,0,7,20.5,0,80,0,0,0,0
2006,8,15,4,0,,0,24.5,0,0,,16.5,0.5,0,0,0,2.5,7.5,0,48,84,0,0,5,0,10.5,0
2006,8,16,Trace,0,,0,9,0,0,,2.5,0.5,0,2,0,4,0,0,62.5,13,0,18,0,3,7.5,0
2006,8,17,0.2,19.8,,0,10,0,0,,0,1.5,0,17,0,0.5,0,0,74.5,0,0,0,0,0.5,10,0
2006,8,18,0.1,149.2,,0,0,0,0,,1,0,0,6,0,0.5,0.5,0,9.5,2.5,0,0,0.5,0,6.5,0
2006,8,19,3,2.2,,0,0,0,0,,0,0,0,28.5,0,31.5,0,0,0,0,0,37,0,0,0,0
2006,8,20,0.6,3.1,,0.5,0,0,0,,0,0,0,0,0,7.5,0.5,0,0,42,0,32.5,0.5,0,0,0
2006,8,21,Trace,0.2,,0.5,0,0,0,,0,0,0,0,0,7,0.5,0,38,161,0.5,0,0,0,0,0
2006,8,22,0,2.4,,0,0,31.5,17,,0,0,0,0,0,4,1,0,122,4,0,0.5,0,0,0,0
2006,8,23,0,7.7,,0,0,342,19,,0,0,0,0,0,0.5,5,0,1.5,2,0,3.5,0,0,0,0
2006,8,24,0,0,,0,0,2,1.5,,0,0,0,0,0,0.5,4.5,0,0.5,0,0,0.5,8.5,0,0,0
2006,8,25,0,0,,0,0,0,1.5,,100.5,0,0,0,0,0.5,1,0,0,0,0,8,4.5,0,0,0
2006,8,26,0,0,,0,0,0,0,,30.5,0,0,0,0,0.5,0,33,0,0,0,0.5,0,0,2.5,0
2006,8,27,Trace,0,,0,0,0,0,,1,0,0,0,0,3.5,0.5,23,0,0,10,0,0.5,0,41.5,0
2006,8,28,0,0,,0,0,0,0,,6.5,0,0,0,0,7,0,0,0,0,3,0,0,0,1,0
2006,8,29,0,0,,0,0,0,0,,0,0,0,0,0,2.5,0,0,0,37.5,11.5,0,0,0,18,0
2006,8,30,Trace,0,,0,0,3,0,,0,0,0,0,0,8,0,0,1,0,1,0,0,0,48,0
2006,8,31,0,0,,0,0,81.5,0,,0.5,0,0,0,0,9,0,0,30,13.5,0,0,0,0,1,0
2006,9,1,0,0,,0,10,2,0,,0,0,0,0,0,38.5,0,0,25.5,0,0,0,2,0,3.5,6
2006,9,2,0,0,,1,3,0,0,,0,0,0,0,0,1.5,0.5,0,8,0,0,0,0,0,6,0
2006,9,3,0.7,0,,0,2,5,0,,0,0,0,0,0,0,0,0.5,4.5,0,0,0,7.5,0,8.5,0.5
2006,9,4,2,0,,0,4.5,2.5,0,,45.5,0,1.5,0,0,1.5,0.5,0,3,0,0,0,0,0,20,0
2006,9,5,3.9,0,,0.5,6.5,74,0,,6.5,0,0.5,0.5,0,10.5,1,0,0,3.5,0,23.5,7.5,0,0,0
2006,9,6,2.6,0.2,,0,14.5,1.5,0,,1,0,0,0,0,133.5,4.5,0,0,0,0,24.5,3.5,0,13.5,0
2006,9,7,0,0,,0,0.5,1,0,,36,0,0,0,0,124,1,0,0,0,0,4,0.5,0,0,0
2006,9,8,0,0,,0,2.5,1,0,,24,0,0,0,0,89,0,0,0,0.5,0,0,0,0,0,0
2006,9,9,0,0,,1,5.5,35,0,,9.5,2,0,0,0,46,1,0,1,18,0,11,0.5,0,8,0
2006,9,10,0,0,,0.5,25.5,9,0,,5.5,0,0,0,0,22,0,0,3,1,0,6.5,2.5,0,0,0
2006,9,11,0,0,,0,5.5,0,0.5,,1,0,1,0,0,8.5,0.5,0,8,0,0,19,3.5,0,0.5,0
2006,9,12,1.3,0,,0,2.5,0,0,,1.5,0,1.5,0,0,0,0,0,2,2.5,0,10.5,25,0,0,0
2006,9,13,Trace,0,,0,34,0,0,,11.5,0,0.5,0,0.5,0,1,0,0,21.5,0,26.5,0,0,0,0
2006,9,14,0.7,0.2,,0,0,0,0,,0,0,22,0,0.5,8.5,0.5,0,3,0.5,0,0,0,0,0,0
2006,9,15,5,4.9,,0,0,0,0,,0,0,7.5,43.5,0,1,0.5,0,9,0,0,0,0,0,0,0
2006,9,16,10,0,,0,0,0,0,,2,0,0,86,0,0,0,0,2.5,10.5,0,7.5,0,0,0,0
2006,9,17,0,0,,0,9,34.5,0,,6,0,0,138.5,0,0,0,0,24.5,11,19.5,3,12.5,0,0,0
2006,9,18,0,0,,0,180,0.5,0,,0.5,0,0,60.5,0,0,0,0,1.5,5.5,0,9,0,0,0,0
2006,9,19,0,0,,0,5.5,0,1.5,,1,0,0,20,0,0,0,0,0,0,0,0,0,0,11,0
2006,9,20,Trace,0,,0,0,0,36.5,,26,0,0,0.5,0,14,3.5,0,0.5,0,0,35.5,0,0,0,0
2006,9,21,Trace,0,,0,0,0,83,,3.5,0,0,0,0,0,3.5,0,47,0,0,13.5,0,0,0,0
2006,9,22,0,0,,0,0,0,38,,20,0,2.5,23.5,0,0,4.5,0,58.5,0.5,0,0,0,0,2,0
2006,9,23,0,0,,0,0,0,55,,4,0,2.5,24,0,0,1.5,0,58,0,0,3.5,0,0,11,0
2006,9,24,0.6,0,,0,0,0,3.5,,0,0,4,1.5,0,0,1,0.5,4.5,0,0,0,0,0,0,0
2006,9,25,0,0,,0,0,0,0,,34.5,0,1,0,0,11.5,1,0,6.5,0,0,0,0,0,9.5,0
2006,9,26,0,0,,0,14.5,0.5,0,,72,0,0,0,0,12.5,0.5,0.5,34.5,0.5,0,3.5,0,0,0,0
2006,9,27,0.1,0,,0,0,0,33.5,,0,0,0,0,1,7.5,17,0,26,36,0,41,0,0,0,0
2006,9,28,0,0,,0,0,0,78.5,,0,0,0,0,10.5,0,2.5,0,5,1.5,0,0,11,0,0,7
2006,9,29,0,1.2,,0,64,0,0,,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,30
2006,9,30,0,2.6,,0,79,0,0,,7,0,0,0,0,13,0.5,0,0,0,0.5,0,1.5,0,0.5,0
2006,10,1,0,2.8,,0,86,9,0,,1,0,0,0,0,3,1.5,0,25.5,0,19,0,0.5,0,3.5,0
2006,10,2,Trace,0,,0,4,0,4,,10.5,0.5,0,63,1.5,19,1.5,0,0,30,0,0,0.5,0,0,0
2006,10,3,0.2,0,,0,0,0,1,,24.5,0,0,59,11.5,2,0,0,5.5,5.5,0,1.5,0,0,0,0
2006,10,4,0,0.4,,0,0,0,10,,3,0,0,10,1,2,1.5,0,3.5,15,0.5,0,0,0,0,0
2006,10,5,0,0.2,,0,25.5,0,35,,2,0,0,17.5,0,9,1,0,0.5,99,0,0,0,0,0,0
2006,10,6,0,8.7,,0,66,0,47,,1,0,0,2,5,0.5,4,0,0,40.5,0,0,0,0,0,0
2006,10,7,0,8,,0,18,0,16,,0.5,9,1.5,21,0,0,0.5,0,0,0,0,8.5,0,0,0,0
2006,10,8,Trace,0.4,,0,7,0,7.5,,0.5,4,0.5,0,1,0,0.5,4.5,0,5.5,0,0,0,0,0,4
2006,10,9,0,0,,0,6.5,0,3.5,,0.5,0.5,0,0,0.5,0,11.5,20,7.5,0,0,2.5,0,0,0,0
2006,10,10,0,0,,0,0,0,0,,12,0,0,0,0.5,0,8,5.5,3,0,0,110.5,0,0,4.5,0
2006,10,11,0,0,,0.5,0,0,0,,0,1,0,0,0.5,0,1.5,11.5,6.5,0,0,26,0,0,0,0
2006,10,12,0,0,,0,0,0,0,,2,0,0,9.5,0,0.5,0.5,0,0,0,0,7,0,0,0,0
2006,10,13,0,0,,0,35,0,0,,9.5,3.5,0,33,0,6,1,0,11.5,0,0,0,0,0,0,0
2006,10,14,0,0,,0.5,5,0,0,,13,1,0,0.5,0,9,1,0,0,51,0,0,0,0,0,0
2006,10,15,35,0.6,,0,0,5.5,27.5,,0,0,0,5.5,0,12.5,0,1,6,124.5,0,0,0,0,0.5,2.5
2006,10,16,0,7.3,,0,0,2,1.5,,0,0,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0
2006,10,17,0,0,,0,0,0.5,1,,0,0,0,0,0,7,0.5,0.5,0.5,0,0,0.5,25,0,0,10.5
2006,10,18,0,0,,0,0,0.5,13.5,,4.5,0,0,0,0,1,0,0.5,0.5,0,0,75.5,2,0,0,14
2006,10,19,0,1.5,,0,0,0.5,0,,0.5,0,0,1,0.5,2.5,0.5,0,48,0,0,35.5,3,0,0,2
2006,10,20,1.2,1.8,,30,0,49.5,0,,6,0,0,3,0,6.5,0,0,62.5,0,0,1,0,0,0,12
2006,10,21,1.7,0,,3,0,0,2,,0,0,1,0,0,12,0.5,0,39.5,1,0,0,0,0,0,0
2006,10,22,0,0,,0.5,33,0,3,,17.5,0,1,0,0,0,1.5,0,22,0,0,29.5,0,0,0,0
2006,10,23,0,0,,3.5,0,0,3.5,,28.5,0.5,1,34.5,0,0,0,0,41.5,0,0,20,14.5,0,0,0
2006,10,24,0,0.1,,0.5,0,0,0,,42.5,0,0,47,0,0.5,0,1,7.5,8.5,0,20.5,0,0,0,0
2006,10,25,0,0.3,,6.5,0,14.5,0,,9.5,0,0,19.5,0,0.5,0,0,5,0,0,17.5,13.5,0,0,0
2006,10,26,Trace,0,,2,0,82,28.5,,22.5,0,0.5,1.5,0.5,4.5,0,0,38.5,0,0,20,72,0,0,0
2006,10,27,10.2,0,,2.5,37.5,1,25.5,,14,0,0.5,23.5,3,0,0,0,2,0,0,2,20,0,0,0
2006,10,28,Trace,0,,11.5,32,33,19,,0,0,33.5,25.5,0,0,0,0,23,0,0,2.5,1,0,0,0
2006,10,29,Trace,0,,7.5,4,0.5,2,,1.5,1,0,6.5,1,0,0,0,114,0,0,33,0,0,0,0
2006,10,30,Trace,0,,4.5,4.5,1.5,5.5,,0,0,0,2,0,0,0,0,25,1.5,1.5,0,22,0,0,0
2006,10,31,Trace,0,,0,1.5,2.5,15,,0,0,0,1.5,0,0,0,0,12.5,0,1,0,2,0,0,0
2006,11,1,0.8,0,,0.5,0,0,13.5,,0,0,0,0,0,0,0,0,27,0,0,0,1.5,0,0,0
2006,11,2,0,0.5,,0,0,2,1.5,,0,0,0,17.5,0,0,0,0,0,0.5,0,0,0,0,0,0
2006,11,3,0,30.3,,0,0,0,0,,8.5,0,0,1.5,0,2,53.5,0,0,2.5,3,0,151,0,0,0
2006,11,4,Trace,3,,0,0,0,0,,119,0,0,0,0,1.5,12,0,138,2.5,1.5,16.5,3.5,0,0,0
2006,11,5,0,0,,0,0,0,21.5,,222,0,0,14.5,0,161.5,0,0,20.5,0,0,26,1.5,0,0,0
2006,11,6,0,0.1,,0,2.5,0,7,,143,0,4,0.5,0,19,1.5,0,67.5,0,4.5,0,27.5,0,0,0.5
2006,11,7,0,0,,14,1,0,1,,222,0,0,0,0,0.5,30,0,13,0,0,0,0,0,0,1.5
2006,11,8,Trace,0,,18.5,2.5,0,0,,0,0,0,0,0,0,0,17.5,6.5,7.5,0,4.5,0,0,0,0
2006,11,9,2.7,0,,3,5.5,4,2,,0,2,6.5,0,0,0,0,0.5,2.5,0,1.5,31.5,3.5,0,0,0
2006,11,10,48.4,0,,0.5,36,0.5,0,,13.5,0.5,3,0,0,0,0,0,32.5,0,0,15.5,261,0,0,0
2006,11,11,13.1,0,,0,13,0,0,,8,1,1.5,0,0,0,0,0,26.5,0,0,5,111.5,0,0,0
2006,11,12,0.1,0,,0.5,69,0,0,,0,0,0,0,0,0,0,0,0.5,0,0,0,150,0,0,0
2006,11,13,9.7,0,,2,9.5,4,0,,1.5,0.5,0,1.5,0,0,0,0,0,0,0,63,13,0,0,0
2006,11,14,0.1,0,,0,0,1,3.5,,47.5,0,0,0,0,0,8,0,0,0.5,0,14.5,0.5,0,0,0
2006,11,15,0,0,,0,4.5,1,16,,0,0,0,14.5,0,0,18.5,0,0,1,0,14.5,0,0,0,0
2006,11,16,0,0.1,,0,234,9,0,,0,0,0,3.5,0,0.5,0.5,0,0,0,0,0,0,0,0,4
2006,11,17,0,0,,1.5,14,8.5,1,,0,0,0,0,0,0,21.5,0,13.5,0,2.5,26.5,10,0,0,0
2006,11,18,7.2,1.5,,0,1,0,0,,8,0,0,4.5,0,0.5,59.5,0,23.5,0,6.5,32,5.5,0,0,0
2006,11,19,118.3,3,,0,0,0,0,,2,1.5,0,0.5,0,0,0,1,3,0,1,2,0.5,0,0,0
2006,11,20,4.4,0.9,,0,0,0,3,,14,1.5,0,29.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0,15.5
2006,11,21,5.5,5.9,,0,0,17.5,2,,1,1,0,74,0,0,1,0,4.5,0,0,0,0,0,0,3.5
2006,11,22,0.3,5.1,,0,0,84.5,0,,3.5,0,2.5,64.5,0,0,0,3.5,1.5,0,0,0,0,0,0,0
2006,11,23,0,0,,0,0,79,49.5,,12,0,0,0,0,0,2,1,0,0,1.5,0,0.5,0,0,0
2006,11,24,0,0,,0,0,10.5,26,,5,0,0,25.5,17,0.5,3.5,0,0,0,0,0,0,0,0,0
2006,11,25,0,0.1,,22.5,0,26.5,36.5,,0,0.5,0,8.5,0,0,25.5,0,161.5,0,0,0,0,0,0,0
2006,11,26,0,0,,11.5,0,2,0.5,,0,0,0,11.5,0,0,36,0,14,0,0,0,0,0,0,0
2006,11,27,0,0,,0.5,1,0,13.5,,0.5,0,0,16.5,0,0.5,95,0,1,0,0,0,0,0,0,0
2006,11,28,0,12.6,,0,0,0,0.5,,1,0,0,9,5,0,3,0,0,4.5,0,26.5,0.5,0,0,0.5
2006,11,29,0,0.6,,0,0,0,15.5,,272,0,0,8,0,0,1.5,0,0,22,0.5,1,1,36.5,0,2
2006,11,30,0,0,,0,0,0,21,,4.5,0,0,20,3,0.5,2,0.5,0,18.5,0,0,0,0,0,2
2006,12,1,0,0.3,,6.5,0,0,10.5,,2,1,0,5,0,0.5,1.5,0,0,0,4.5,0,0.5,0,0,0
2006,12,2,Trace,0,,28.5,0,0,63,,0.5,1.5,0,65.5,0,0,32,0,0,0,0,0,0,0,0,2.5
2006,12,3,Trace,0,,0,1,0,6,,1.5,0,0,12.5,0,0,3.5,0,65.5,0,0,0,5,0,0,3.5
2006,12,4,0.1,1.2,,1.5,0,0,8.5,,0,0,36,0,1,0.5,0,0,23,0,0,12,9,0,0,0
2006,12,5,Trace,0,,15,0,0,19,,0,5.5,5,0,0,0.5,0,35.5,4.5,0,0.5,0,12,0,0,0
2006,12,6,Trace,0.1,,0,11.5,5,7.5,,0,0.5,0,0.5,2,0,0,0,0,0,1.5,0,0,0,0,2.5
2006,12,7,0,0,,0,0,19,0,,0,25,1.5,18.5,0,3,0,2,0,0,0.5,1,10,0,0,9
2006,12,8,0,0.4,,0,0,29,0,,0.5,40.5,16,67.5,0,3.5,15.5,0,0,0,7,0,4,0,0,11.5
2006,12,9,26.1,0,,0,0,22,77.5,,47.5,43.5,0,343.5,0,0.5,2.5,4,0,0,7,40,2,0,0,27
2006,12,10,38,0,,0,0,7.5,37.5,,5.5,42,0,34,0,5.5,4.5,0,0,0,0,0,2.5,0,0,0
2006,12,11,2.4,0,,2.5,0,2,71,,22,15,0,42.5,0,35,18,0,0,0,0,0,0,0,0,0
2006,12,12,9.1,0,,1.5,0.5,0,34.5,,0,0,1,32.5,0,8.5,0.5,0,0,0,0,0,0,0,0,0
2006,12,13,2.8,0,,0,0,0.5,29.5,,0,0,0,4,0,0,41,0,0,0,0,0,0,0,0,0
2006,12,14,46.5,0,,0,0,13.5,9.5,,0,0,0,1.5,0,0,17.5,0,0,0,0,0,0,1,0,12
2006,12,15,25.3,0,,0,0,0,3,,0,0,1,0,1.5,0.5,7,36,0,0,20.5,5.5,0,13.5,0,0.5
